0.0 -150.87750000000108 1.8359299824e-06 0.40321642891
0.0 -140.819000000001 0.055110624534 0.40217167445
0.0 -130.76050000000092 0.11013576529 0.39896203542
0.0 -120.70200000000085 0.16496196144 0.39335534206
0.0 -110.64350000000078 0.2194049469 0.38495247511
0.0 -100.58500000000072 0.27316951191 0.37317566895
0.0 -90.52650000000064 0.32579302537 0.35726643633
0.0 -80.46800000000057 0.37655384886 0.33631022372
0.0 -70.4095000000005 0.42428947723 0.30930993886
0.0 -60.351000000000425 0.46698212202 0.27532787765
0.0 -50.29250000000036 0.50076099536 0.23369781442
0.0 -40.234000000000286 0.51751617032 0.1842955248
0.0 -30.175500000000213 0.49968464644 0.12802099016
0.0 -20.117000000000143 0.41309899982 0.068717518831
0.0 -10.058500000000071 0.22637352141 0.019343689534
0.0 0.0 0.0 0.0
0.0 10.058500000000071 -0.22637281811 0.019343753421
0.0 20.117000000000143 -0.41309835822 0.068717664401
0.0 30.175500000000213 -0.49968427654 0.1280211872
0.0 40.234000000000286 -0.51751598088 0.18429573253
0.0 50.29250000000036 -0.50076090128 0.23369801081
0.0 60.351000000000425 -0.4669820752 0.27532805754
0.0 70.4095000000005 -0.42428945221 0.30931010619
0.0 80.46800000000057 -0.3765538305 0.33631038688
0.0 90.52650000000064 -0.3257930004 0.35726660652
0.0 100.58500000000072 -0.27316946076 0.37317586009
0.0 110.64350000000078 -0.21940483039 0.38495270391
0.0 120.70200000000085 -0.1649616924 0.39335562522
0.0 130.76050000000092 -0.11013514105 0.39896237579
0.0 140.819000000001 -0.055109150474 0.40217200803
0.0 150.87750000000108 1.8359299824e-06 0.40321642891
10.051000000000673 -150.87750000000108 2.2580852974e-06 0.37546429388
10.051000000000673 -140.819000000001 0.054771960951 0.37493362185
10.051000000000673 -130.76050000000092 0.10952064315 0.37330952179
10.051000000000673 -120.70200000000085 0.16420836293 0.37049379906
10.051000000000673 -110.64350000000078 0.21874997248 0.36632034031
10.051000000000673 -100.58500000000072 0.27298229588 0.36055537357
10.051000000000673 -90.52650000000064 0.32661163706 0.35290651707
10.051000000000673 -80.46800000000057 0.37911721205 0.34305173281
10.051000000000673 -70.4095000000005 0.42955190125 0.33070457316
10.051000000000673 -60.351000000000425 0.47609881196 0.31573480566
10.051000000000673 -50.29250000000036 0.51504452254 0.29835218144
10.051000000000673 -40.234000000000286 0.53838560341 0.27929952456
10.051000000000673 -30.175500000000213 0.52853743366 0.25978755868
10.051000000000673 -20.117000000000143 0.44974149737 0.24044618151
10.051000000000673 -10.058500000000071 0.25836817366 0.22014629235
10.051000000000673 0.0 1.6588143995e-07 0.20767008727
10.051000000000673 10.058500000000071 -0.25836756884 0.22014627101
10.051000000000673 20.117000000000143 -0.4497410077 0.2404462519
10.051000000000673 30.175500000000213 -0.52853715174 0.2597876819
10.051000000000673 40.234000000000286 -0.53838545378 0.27929965821
10.051000000000673 50.29250000000036 -0.51504444413 0.2983523077
10.051000000000673 60.351000000000425 -0.4760987702 0.31573492112
10.051000000000673 70.4095000000005 -0.42955187703 0.33070468117
10.051000000000673 80.46800000000057 -0.37911719277 0.34305183992
10.051000000000673 90.52650000000064 -0.32661160964 0.3529066318
10.051000000000673 100.58500000000072 -0.27298223807 0.36055550598
10.051000000000673 110.64350000000078 -0.21874983653 0.36632050088
